epoch,train_loss,train_acc,val_loss,val_acc
1,1.3307370527649045,0.5844727329875845,1.299981650498013,0.5994130594277329
2,1.2721434021528162,0.636963696369637,1.2996110564544634,0.5964783565663977
3,1.2594184829026072,0.6496935407826497,1.2637789222307267,0.6397652237710931
4,1.2446851882660293,0.6605374823196606,1.2774150619940643,0.623624358033749
5,1.2346527679487724,0.6731101681596731,1.3011540711494551,0.6060161408657373
6,1.2281169507107457,0.6746817538896747,1.2732550754148297,0.623624358033749
7,1.2226122337824217,0.6815967311016816,1.3861384991766859,0.5128393250183418
8,1.2094423017767115,0.6971554298286972,1.186966618893344,0.723404255319149
9,1.1984910908012145,0.7094137985227094,1.1835926268263417,0.7263389581804842
10,1.1944864900460994,0.7174288857457174,1.1828636548489397,0.7248716067498165
11,1.19450839517927,0.7146000314317146,1.1798933364849973,0.731474688187821
12,1.187745462324978,0.7252868143957253,1.1827082266636133,0.7329420396184886
13,1.1913195988226288,0.7196291057677197,1.180736035086701,0.7366104181951577
14,1.1845101532500701,0.7284299858557284,1.1802875594190176,0.7351430667644901
15,1.1810464578736752,0.7323589501807324,1.1753698362642933,0.7351430667644901
16,1.1838969567390465,0.7303158887317304,1.173632391130583,0.7329420396184886
17,1.1814968265228896,0.73000157158573,1.1749518124040923,0.7410124724871606
18,1.1822614402454754,0.7289014615747289,1.1739346213141348,0.7366104181951577
19,1.182649160019729,0.7311016815967311,1.17291732124782,0.7424798239178283
20,1.1816731604056483,0.733930535910734,1.177870016979629,0.7300073367571533
