epoch,train_loss,train_acc,val_loss,val_acc
1,1.3523420433044133,0.5621562156215621,1.3015088950197047,0.5920763022743947
2,1.27370576803815,0.6383781235266384,1.2679203927997973,0.6302274394717535
3,1.252607131274114,0.6501650165016502,1.2327719929457934,0.6705796038151137
4,1.2352277715682385,0.6691812038346692,1.227463920590463,0.6742479823917829
5,1.2319422628863435,0.6735816438786736,1.2163006075147487,0.6911225238444607
6,1.2200546258653313,0.685997171145686,1.2416622856480184,0.6588407923697726
7,1.2151963070805447,0.6888260254596889,1.2180541770386504,0.6889214966984593
8,1.1975261265613664,0.7101995913877102,1.179136970247841,0.7351430667644901
9,1.189735132812723,0.7224579600817225,1.1786645758440628,0.731474688187821
10,1.1874252134723595,0.7213578500707214,1.1824669001824875,0.7256052824651504
11,1.1872089501729686,0.721986484362722,1.17546213923879,0.7329420396184886
12,1.1868375630268562,0.7227722772277227,1.1745407827969254,0.7402787967718268
13,1.1813220095563268,0.7314159987427314,1.1714987157463415,0.7388114453411592
14,1.1838177881693477,0.7240295458117241,1.1694835119184466,0.743947175348496
15,1.1808901039961655,0.729058620147729,1.1713224903940718,0.7388114453411592
16,1.1759927038612108,0.7353449630677353,1.1736597793555312,0.7358767424798239
17,1.1780632157642736,0.7342448530567343,1.1669307306069971,0.7446808510638298
18,1.17951876579844,0.7314159987427314,1.1678645102661145,0.743947175348496
19,1.1758234881388023,0.7367593902247368,1.1689353146626507,0.7395451210564931
20,1.17784497472975,0.7344020116297344,1.1718276295693413,0.7432134996331622
